	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	essay_prompt	NOUN	CONJ	VERB	INTJ	PART	ADV	ADJ	ADP	CCONJ	SCONJ	spelling_errors	correct_spellings	lexical_diversity	grammar_errors	readability	word_count	sent_count	unique_words	cleaned_essay	polarity (TB)	subjectivity (TB)	positive (VD)	negative (VD)	neutral (VD)	compound (VD)	prompt	relevance (TF-IDF)	relevance (CV)
10694	17845	7	You know that life is so much harder when you dont have the patients. If you dont then Im going to tell you why. There was a time that found out I was going to @LOCATION1 now thats the good part but when I ask how are we getting there? we had to fly and right then and there I knew I was going to have to be very patient and I thought I didnt have enough patients to fly to @LOCATION1. Although I got through it. Now the worst thing was when I got to @LOCATION1 it was very hot out. We had to stand outside to wait for the bus. It got so hot that I lost all my patients and got so angry at everyone that I thought I was going to blow up! Only because I didnt want to wait for the ride anymore. Haha I came to my sences and I start out it was why easier to wait and the bus eventaly showed up and I already felt way better.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	14	0	37	2	10	18	9	12	8	10	14	48	1.3478260869565217	12	8.7399599185573	62	11	46	know life harder dont patients dont Im going tell time found going thats good ask how getting there? fly right knew going patient thought didnt patients fly got worst thing got hot stand outside wait bus got hot lost patients got angry thought going blow didnt want wait ride anymore Haha came sences start easier wait bus eventaly showed felt way better	0.1557142857142857	0.6290476190476191	0.084	0.082	0.835	-0.4938	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5207556439232954	0.5207556439232955
10695	17846	7	One nice sunny day I was traped in a doctors office with no air conditioning. this doctors office had @NUM1 chairs in the dirty waiting room. I was already cramed in the room with about @NUM2 people for @NUM3 minutes. I was trying to be patient but the patience was wearing off. Sweat dripped of of my face on to my black @PERSON1 short-@CAPS1 shirt. I was starting to get hot and mad, but I kept my patience. I know if I was going to get mad even more, it wouldnt help or make the time faster. Then all of a sudden, creeeeeck, the door opened. A tall white woman with green schrubs on said, @CAPS2.	9	10		3				2.0	2.0	3.0	2.0			2.0	2.0	3.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	22	0	16	0	4	4	13	15	4	1	12	39	1.0851063829787233	11	8.03721219512195	51	9	47	nice sunny day traped doctors office air conditioning doctors office chairs dirty waiting room cramed room people minutes trying patient patience wearing Sweat dripped face black short-@CAPS1 shirt starting hot mad kept patience know going mad nt help time faster sudden creeeeeck, door opened tall white woman green schrubs said @CAPS2.	-0.07878787878787877	0.5893939393939394	0.032	0.131	0.837	-0.9124	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5412746144356351	0.5412746144356352
10696	17847	7	A time I was patient was @DATE1, when I was in line to ride the dragster in @CAPS1 point. I was super hot day, I was at @CAPS1 point with my best friend and we were geting ready to get on the dragster. The line is about an hour long and the sun is beating down on you so to me it felt like forever. Just as we were about to go on the ride they steped us because the ride wasent working right. So we had to wait another @NUM1 mins. Luckly my best firend and I had good patients unlike some of the other people who stormed out of there in the first five minutes. We waited and got on the ride and it was one of the most fun experences of my life. Im so happy we waited said @PERSON1 my best firend. Some people have patient like  @PERSON1 and I, and some dont like the the people who ran of there. Im glade we waited or that would not have happened. In this case patient was a great thing for @PERSON1 and I.	9	8		2				2.0	2.0	2.0	3.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	29	0	19	0	5	11	16	23	9	3	19	50	1.3018867924528301	18	8.131643700969082	69	11	53	time patient line ride dragster point super hot day point best friend geting ready dragster line hour long sun beating felt like forever ride steped ride wasent working right wait mins Luckly best firend good patients unlike people stormed minutes waited got ride fun experences life Im happy waited said best firend people patient like   dont like people ran Im glade waited happened case patient great thing I.	0.4430307539682539	0.49372519841269835	0.21	0.014	0.776	0.9918	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5763708787148328	0.5763708787148328
10697	17849	7	One day, my soccer team was in the chamionchip game in we facing the lions. At the start of the game I was on the bench I was the worst on my team. After the @DATE1 we were up @NUM1 but my coach still put me on the bench and I just sat there and cheered for my. The next to quarters went by and it was tie game @NUM2. Half way through the @DATE2 are star player got hurt so coach put me in. I had no due what do I was just chassing the ball. With one minute left I was standing by their goalie and one of my team mates shot the ball zinged through the air and hit me in the foot. The ball redirected into the goal my team started to cheer we were up @NUM3. After the @DATE2 minute was done and horned went off and every one cheered again and lifted me up. Thats how patience helped me.	6	8		2				1.0	2.0	2.0	1.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	36	0	23	0	1	10	5	20	9	2	9	46	1.2790697674418605	10	6.544939760479042	55	11	43	day soccer team chamionchip game facing lions start game bench worst team coach bench sat cheered quarters went tie game Half way star player got hurt coach chassing ball minute left standing goalie team mates shot ball zinged air hit foot ball redirected goal team started cheer minute horned went cheered lifted Thats patience helped	-0.28802083333333334	0.34270833333333334	0.076	0.056	0.868	0.6597	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.276172385369497	0.27617238536949706
10698	17850	7	This is about a story I was patient I was on an @LOCATION1 @LOCATION1, so this is what happen on the @LOCATION1. I was standing in line on ordered some sausages, eggs, pancakes atia syrup, has browns and orange jucie and take my cool derille sitting a man with a steak for his head and order something and sits down, and I get mad a little the Im still patient okay but then Im really mad because geating steak head gets his before mine and walked in here first.  So then I cool down because a nice cute girl walks in orders and comes and sits down where I were sitting then a old think there goding and hip, they and they order sit down. Finally, the girl and I finally get a food and show the old people hip is we challenged them to surf contest but the main in to sit and wait and be patient even through it @NUM1 in the @TIME1.	5	7		2				2.0	1.0	1.0	1.0			2.0	2.0	1.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	22	0	23	1	1	15	12	16	17	3	15	50	1.25	11	9.317820454545455	65	6	52	story patient @LOCATION1 happen standing line ordered sausages eggs pancakes atia syrup browns orange jucie cool derille sitting man steak head order sits mad little Im patient okay Im mad geating steak head gets walked   cool nice cute girl walks orders comes sits sitting old think goding hip order sit Finally girl finally food old people hip challenged surf contest main sit wait patient	0.04760802469135802	0.5845679012345679	0.083	0.049	0.868	0.6956	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.6175402271944637	0.6175402271944638
10699	17851	7	Tick, tock, tick, tock. Being patient is hard for some people but easy for others. Im not a very patient person. Ill tell about a time when I was patient. (the only time) One time me my mom and my sister we went to the docter because my sister had a docters appointment. I asked my mom how long it was gonna be and she said about @NUM1 min. @CAPS1 I said ok. @CAPS1 we arrived and she asked if I wanted to come inside and I said no Ill wait in the car. @CAPS1 I was inside of the car waiting and I got boare  and turned  the music on and this was ??? about @NUM2 or @NUM3 in. About @NUM4 later I got tired of listening to music. @CAPS1 I tried to fall asleep. That didnt work @CAPS1 I went outside to stretch because my arms and legs were tight. It was @NUM5 and my mom and sister come walking. Thats a time I was patient.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	28	0	25	1	5	7	12	15	13	5	24	51	1.4150943396226414	19	9.147991452991453	75	17	53	Tick tock tick tock patient hard people easy Im patient person Ill tell time patient time time mom sister went docter sister docters appointment asked mom long gon na said about min. said ok arrived asked wanted come inside said Ill wait car inside car waiting got boare   turned   music later got tired listening music tried fall asleep didnt work went outside stretch arms legs tight mom sister come walking s time patient	-0.008690476190476196	0.46107142857142847	0.041	0.051	0.908	-0.1877	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5665745113741708	0.5665745113741709
10700	17852	7	One day @CAPS1 went to school pretty earlie in the @TIME1. He went is just ?? if it were a normal day, and goes to his star class in the @NUM1 grade. He chated with his friends all star and then class was over. Then he goes to @NUM2 hour science and there is a lab with partners. @CAPS3 him and @PERSON2 decide to be partners. Half way through the lab they dont know what to do. @CAPS3 @CAPS1 goes up to the teacher and interupts her and another student. @CAPS3 the teacher says ill be with you in a moment, but he continues to bug her. @CAPS3 he got a step. Then later that day he was in @CAPS2 and was working on a work sheet but the teacher was writing with the principal. @CAPS3 he decided to wait for her to be done @CAPS3 he wouldnt get in trouble, but it was taking much longer than expected @CAPS3 he noved th next problems. then the teach comes back and he got her help. @CAPS3 in conclusion @PERSON1 learned two lesson that day. One that you can get in trouble for being impatient and get a step. Two that if you are pollite and courtaeous in class and be patiet you can get the reward of getting a letter citizenship grade. Wich @PERSON1 did that day.	9	8		2				2.0	3.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	52	0	32	0	6	11	9	21	14	5	29	51	1.2903225806451613	20	7.444169979716024	80	17	62	day went school pretty earlie went normal day goes star class grade chated friends star class goes hour science lab partners decide partners Half way lab nt know goes teacher interupts student teacher says ill moment continues bug got step later day working work sheet teacher writing principal decided wait wouldnt trouble taking longer expected noved th problems teach comes got help conclusion learned lesson day trouble impatient step pollite courtaeous class patiet reward getting letter citizenship grade Wich day	-0.06388888888888888	0.39305555555555555	0.055	0.05	0.895	0.3204	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.18411492357966466	0.1841149235796647
10701	17853	7	I recall once a famous madican named @PERSON1 was prefering a stunt that took enourmous amounts of pateints and courage it was named @CAPS1 In Time. The madichian had to stay in a block of ice for @NUM1 days or @NUM2 hours! The great madichian had only a sweater. He had the consiled  ice open to public as the magnificent madichian said I could bearly hear anything. He waited hours on and like falling down on abyiss or bottomless pit. Until the final seconds ended. The madichian as finally free. And alive	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	22	0	15	0	1	4	10	11	5	2	19	30	1.1395348837209303	16	0.0	49	8	43	recall famous madican named prefering stunt took enourmous amounts pateints courage named @CAPS1 Time. madichian stay block ice days hours great madichian sweater consiled   ice open public magnificent madichian said I bearly hear anything. waited hours like falling abyiss bottomless pit final seconds ended madichian finally free alive	0.27694444444444444	0.6805555555555556	0.192	0.044	0.764	0.9468	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.2603778219616477	0.26037782196164777
10702	17854	7	One day, a few years ago, I woke up and my mom said we were going  to my grandmas house. So started to get ready. After I was done getting dressed I looked on.  My dresser and grabbed my @MONEY2 @MONEY3 that I was saving up to buy something just incase we went to the store When we got there I saw my cousins dad @CAPS1 walking a puppy. I walked up to him and asked about the dog, he said it was his brothers dog and he was selling it. My mom said I could get a dog so I asked him how much did he coast. @CAPS1 said @MONEY1. I got really excited because I had @MONEY2 and could get @MONEY3 from my granding. So I called my mom but she was busy somewhere else but she told me that she wanted to see the dog before I buy him. So @CAPS1 waited their for hours but my mom took forever. Then finally I got impatience and bought him. But my wow wasnt mad because she ended up liking him	10	11		3				2.0	3.0	2.0	3.0			3.0	3.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	24	0	38	1	3	12	6	11	10	9	13	53	1.2692307692307692	12	7.4371836879432625	66	14	52	day years ago woke mom said going   grandmas house started ready getting dressed looked   dresser grabbed saving buy incase went store got saw cousins dad walking puppy walked asked dog said brothers dog selling mom said dog asked coast said got excited granding called mom busy told wanted dog buy waited hours mom took forever finally got impatience bought wow wasnt mad ended liking	0.01874999999999999	0.60625	0.068	0.044	0.887	0.5182	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.0	0.0
10703	17856	7	The time that I was patient was not long ago. It was a day of boredom and waiting. I went to a candy store to buy some candy, I wanted a lorry pop. The man told me to hold on when he was getting my candy. It was @NUM1 minutes until he brought me my candy. I was patient enough to wait for my candy. There was another day like that. It was at the cernical, I was at the end of the line waiting to get on a ride. There was a man who was arguing at the life gaurd instructer for not letting him on the ride. He was arguing for an half an hour. S was patient waiting for him to stop. I did not complane or argue about the man who was wasting our time.	6	8		2				1.0	1.0	2.0	2.0			1.0	2.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	24	0	21	0	8	3	5	15	2	3	5	47	1.368421052631579	6	6.482975779376499	52	12	38	time patient long ago day boredom waiting went candy store buy candy wanted lorry pop man told hold getting candy minutes brought candy patient wait candy day like cernical end line waiting ride man arguing life gaurd instructer letting ride arguing half hour S patient waiting stop complane argue man wasting time	-0.04722222222222222	0.35555555555555557	0.033	0.096	0.871	-0.8255	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5777265157392951	0.5777265157392952
10704	17857	7	One day I was patient was when I tried out for volleyball. I had to be patient because the two coaches had to pick who was going to be on a team and if so which team. My friends and I waited patiently in the gum as the coaches told kids privately in the hallway. They had to do it privately because there are two teams the A team and the @CAPS1 team. Finally there was about @NUM1 other girls still waiting I chose to go last because I thought I could handle the challenge of patience but I was wrong. The thrill of finding out was @CAPS2!  At last it was my turn I walked out into the hall and found out I was on the @CAPS1 team. Although it wasnt the A team I was still happy I didnt get out. That was a day I had to be very patient.	9	9		2				2.0	2.0	2.0	3.0			2.0	2.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	24	0	23	0	6	9	9	15	5	7	8	42	1.3157894736842106	7	8.66080303030303	50	10	38	day patient tried volleyball patient coaches pick going team team friends waited patiently gum coaches told kids privately hallway privately teams A team @CAPS1 team Finally girls waiting chose thought handle challenge patience wrong thrill finding   turn walked hall found @CAPS1 team wasnt A team happy didnt day patient	0.027777777777777783	0.49537037037037035	0.079	0.028	0.893	0.7678	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5763708787148328	0.5763708787148328
